"ip","timezone","file_name","status_code","object_size","origin","user_agent","date","time"
"68.165.164.170",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3386.jpg",200,"36801","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0","23aug2013","3:20:23 PM"
"180.87.235.10",200,"/css/screen.css",200,"6683","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)","13aug2013","9:21:16 PM"
"78.20.149.25",200,"/crm_specialists.jpg",200,"83613","http://www.mma.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","25jun2013","8:02:23 AM"
"78.20.17.206",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/YouTube/localizedStrings.js",304,"212","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; nl-nl) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1","28jun2013","9:28:22 PM"
"58.247.29.150",200,"/images/sprieten_s.gif",304,"188","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","25jun2013","11:21:16 AM"
"66.249.72.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium_files/droppedImage.jpg",200,"64340","-","Googlebot-Image/1.0","13jul2013","5:18:46 PM"
"81.165.15.60",200,"/predictive_analytics/customer_intelligence/Scripts/iWebSite.js",200,"36656","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 [FBAN/FBIOS;FBAV/6.3;FBBV/257209;FBDV/iPhone4,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.1.3;FBSS/2; FBCR/Telenet;FBID/phone;FBLC/nl_NL;FBOP/1]","22aug2013","11:50:34 PM"
"84.197.97.176",200,"/favicon.ico",404,"507","-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; .NET4.0C; .NET4.0E)","25jul2013","10:05:14 PM"
"166.147.121.146",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation_files/DSC_0845.jpg",200,"94849","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B350","02jul2013","8:59:43 PM"
"54.224.108.73",200," /predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html",200,"320","-","-","05aug2013","7:02:57 PM"
"157.193.1.81",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/IMG_1204.jpg",200,"120807","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14","27jun2013","5:09:29 PM"
"212.15.182.119",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2103.jpg",200,"53007","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Linux; U; Android 2.2.2; en-us; Desire_A8181 Build/FRG83G) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1","04aug2013","4:49:26 AM"
"66.249.83.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2171.jpg",200,"55890","-","Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google (+https://developers.google.com/+/web/snippet/)","04aug2013","6:43:44 PM"
"133.19.127.41",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/DSC_3033%20%281%29.jpg",200,"56378","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; BTRS102151; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; MDDC; InfoPath.2)","02jul2013","5:02:12 AM"
"72.52.96.19",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3403.jpg",200,"22880","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","22aug2013","8:14:37 PM"
"14.141.35.115",200,"/images/footerbg.png",200,"496","http://www.mastat.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 Webwasher/6.9.4","12aug2013","7:53:03 AM"
"190.222.60.187",200,"/images/plus.gif",200,"350","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0","17jul2013","5:49:32 AM"
"106.76.102.128",200,"/Mom_Yem.jpg",200,"57792","http://www.mma.ugent.be/Graduates.htm","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","14jul2013","11:33:31 AM"
"66.249.72.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/7/4_MMA_Projects__Presentations_files/DSC_0897_bewerkt.jpg",200,"89701","-","Googlebot-Image/1.0","06aug2013","8:35:11 AM"
"78.21.23.203",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME_files/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME.js",200,"752","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME.html","Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0","28jun2013","9:33:44 AM"
"213.0.1.186",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2180.jpg",200,"65620","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","5:18:05 PM"
"81.164.73.234",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/28_MScMA_UGent_Final_Project_Presentation_at_essent.be_files/DSC_0775.jpg",200,"122746","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/28_MScMA_UGent_Final_Project_Presentation_at_essent.be.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0","29jun2013","1:49:37 PM"
"66.249.83.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (compatible) Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","01aug2013","6:03:38 PM"
"169.230.57.189",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/13_IEEE_ICDM_2012_Conference_in_Brussels_%28Belgium%29_files/DSC_9493.jpg",200,"57329","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/13_IEEE_ICDM_2012_Conference_in_Brussels_(Belgium).html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","21jul2013","6:26:25 PM"
"41.223.138.10",200,"/images/universiteit_gent.gif",200,"2414","http://www.me.ugent.be/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.14 Safari/537.17","28jul2013","8:40:23 PM"
"110.34.4.242",200,"/images/square.gif",200,"344","http://www.mastat.ugent.be/index.php?page=program","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","20jul2013","3:31:19 PM"
"212.35.118.36",200,"/predictive_analytics/customer_intelligence/About_Me_files/mwmac_white.png",304,"188","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/About_Me.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","08aug2013","2:59:22 PM"
"157.55.32.166",200,"/profitability.htm",304,"212","-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)","18aug2013","12:23:08 AM"
"198.101.203.199",200,"/favicon.ico",404,"450","-","Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)","24jun2013","11:12:35 PM"
"213.226.5.6",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/9_Entry_1_files/9_Entry_1.js",200,"774","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/9_Entry_1.html","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","19jul2013","11:49:18 AM"
"95.243.161.223",200,"/images/siteid.jpg",404,"512","http://www.mastat.ugent.be/style.css","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","29jul2013","12:14:06 PM"
"76.242.68.73",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/7/27_SRII_Global_Conference_2012_in_San_Jose,_CA_files/IMG_4135.jpg",200,"44211","http://www.google.com/blank.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0","16aug2013","4:05:06 AM"
"122.166.103.107",200,"/images/algemeen/externesite.gif",200,"361","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0","06aug2013","7:45:01 AM"
"195.177.247.201",200,"/images/square.gif",304,"188","http://www.mastat.ugent.be/index.php?page=enroll","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322; InfoPath.2; .NET4.0C; .NET4.0E)","24jul2013","2:32:16 PM"
"66.187.233.202",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2332.jpg",200,"152199","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","4:14:52 PM"
"208.185.26.131",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2346.jpg",200,"129336","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","01aug2013","5:45:01 PM"
"66.249.72.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/7/11_Entry_1_files/DSC_0283.jpg",200,"134910","-","Googlebot-Image/1.0","09jul2013","8:41:33 PM"
"131.253.24.115",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/25_SAS_Global_Forum_2012_in_Orlando,_FL_files/DSC_8829.jpg",200,"84411","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/25_SAS_Global_Forum_2012_in_Orlando,_FL.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b","02jul2013","5:21:32 PM"
"31.218.212.216",200,"/images/plus.gif",200,"350","http://www.mma.ugent.be/","Opera/9.80 (Windows NT 6.2; WOW64) Presto/2.12.388 Version/12.14","24jun2013","10:18:47 AM"
"78.21.130.146",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/SharedResources/WidgetCommon.js",200,"7833","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","11:06:08 PM"
"91.213.11.5",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/11/22_OBUG_Debrief_of_Oracle_Open_World_2012.html&amp;sa=U&amp;ei=94P1Uf-JM82O7QbH2YGICQ&amp;ved=0CJ4BEBYwJQ&amp;usg=AFQjCNHggYxABv4VIRVHHWNmI2EPbCyUww/components/com_jnews/includes/openflashchart/php-ofc-library/ofc_upload_image.php?name=",404,"793","-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6","28jul2013","10:52:44 PM"
"69.171.233.2",200,"/images/universiteit_gent.gif",206,"2461","-","facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)","22aug2013","3:10:48 PM"
"213.119.59.170",200,"/predictive_analytics/customer_intelligence/Scripts/iWebBlog.js",200,"4425","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/27_Social_Media_Masters_Theses_of_Business_Engineering.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0","28jun2013","10:20:51 AM"
"213.163.108.248",200,"/images/min_blue.gif",200,"349","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","01jul2013","10:00:42 PM"
"178.119.139.75",200,"/images/siteid.jpg",404,"512","http://www.mastat.ugent.be/style.css","Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20100101 Firefox/22.0","23jul2013","4:18:36 PM"
"212.123.29.146",200,"/images/algemeen/externesite.gif",200,"360","http://www.crm.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","26jun2013","4:54:11 PM"
"66.249.74.111",200,"/marketbasketanalysis.htm",304,"212","-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","25jul2013","5:51:44 AM"
"66.249.81.156",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.9.0.7) Gecko/2009021910 Firefox/3.0.7 (via ggpht.com)","23aug2013","9:59:22 AM"
"189.253.240.81",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1340.jpg",200,"50420","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36","05aug2013","7:39:31 PM"
"184.72.6.38",200," /",200,"318","-","UnwindFetchor/1.0 (+http://www.gnip.com/)","02aug2013","10:53:06 PM"
"178.119.65.119",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/YouTube/YouTube.css",200,"748","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","28jun2013","10:01:08 PM"
"193.191.180.235",200,"/images/universiteit_gent.gif",200,"2414","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","24jun2013","11:47:35 AM"
"195.190.143.254",200,"/Eric_Klein.jpg",200,"1465321","http://www.mma.ugent.be/Graduates.htm","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; Tablet PC 2.0)","21jun2013","8:09:52 AM"
"208.69.40.107",200,"/index.htm",304,"155","-","Mozilla/5.0 (compatible;  Page2RSS/0.7; +http://page2rss.com/)","08aug2013","9:13:23 AM"
"72.215.239.189",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3766.jpg",200,"41006","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Linux; U; Android 4.2.2; en-us; SCH-I535 Build/JDQ39E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LiquidSmooth/Liquid-JB-v2.9/d2vzw","22aug2013","7:06:13 PM"
"78.21.111.74",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/IMG_0106.jpg",200,"94863","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","26jun2013","6:10:01 PM"
"42.104.12.158",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3556.jpg",200,"26416","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36","22aug2013","4:45:52 PM"
"54.226.227.76",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/9/24_Opening_of_the_Academic_Year_2012_-_2013__MMA.html",200,"3031","-","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy)","25jun2013","4:31:40 PM"
"192.193.116.142",200,"/css/print.css",200,"1151","http://www.mma.ugent.be/","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; InfoPath.2; MS-RTC LM 8)","25jun2013","12:45:18 PM"
"80.13.66.68",200,"/images/containerbg2.png",200,"495","http://www.mma.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3","06aug2013","3:04:25 PM"
"78.22.201.98",200,"/index.php?page=schedules",200,"1975","http://www.mastat.ugent.be/index.php?page=home","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","06jul2013","7:50:18 AM"
"78.21.35.149",200,"/images/facetbg.png",200,"471","http://www.mastat.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","28jul2013","10:18:48 PM"
"90.83.207.33",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/15_Entry_1.css",200,"1341","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0","22aug2013","4:29:12 PM"
"78.21.193.149",200,"/index.php?page=references",200,"8038","http://www.mastat.ugent.be/index.php?page=promo","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","03jul2013","5:19:37 PM"
"74.125.18.28",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/IMG_1692.jpg",200,"42328","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36","23aug2013","12:08:53 AM"
"41.90.169.80",200,"/images/algemeen/externesite.gif",200,"360","http://www.crm.ugent.be/","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","30jun2013","4:04:37 PM"
"41.206.0.174",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/10_Kick-off_Meeting_of_Analytical_CRM_Modeling_Project_at_Natuurpunt_vzw_files/shapeimage_2.png",200,"696416","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/10_Kick-off_Meeting_of_Analytical_CRM_Modeling_Project_at_Natuurpunt_vzw.html","Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0","20jun2013","5:15:20 PM"
"149.169.227.252",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/10_Data_Mining_for_Service_2012_Workshop_at_ICDM_in_Brussels_files/mwmac_white.png",200,"2226","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/10_Data_Mining_for_Service_2012_Workshop_at_ICDM_in_Brussels.html","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","20aug2013","10:25:24 PM"
